date,customer_id,product_id,page_views,purchase_amount
2022-05-09,CUST-89378,PROD-38768,3,471.08
2023-03-01,CUST-76045,PROD-96159,42,127.63
2023-01-14,CUST-53566,PROD-35790,73,430.63
2022-04-28,CUST-41190,PROD-61833,55,283.8
2023-01-01,CUST-52167,PROD-53036,75,369.34
2022-08-02,CUST-50278,PROD-80897,41,383.26
2022-02-10,CUST-85973,PROD-44551,72,382.2
2022-10-07,CUST-66139,PROD-70378,3,222.33
2023-03-24,CUST-31288,PROD-92272,53,149.03
2022-11-20,CUST-29084,PROD-61309,77,322.91
2022-12-10,CUST-12533,PROD-52133,74,4.47
2023-03-11,CUST-64189,PROD-28603,35,274.77
2022-07-28,CUST-44815,PROD-10849,23,469.77
2023-03-18,CUST-12950,PROD-64127,34,361.79
2022-03-30,CUST-45496,PROD-55482,57,464.01
2022-03-29,CUST-53704,PROD-74068,91,357.3
2022-12-16,CUST-44626,PROD-28495,42,455.42
2022-08-23,CUST-39212,PROD-12059,44,159.54
2022-10-26,CUST-79107,PROD-16579,65,202.82
2022-02-09,CUST-43741,PROD-91377,53,321.4
2023-01-30,CUST-41402,PROD-83796,22,269.31
2022-01-05,CUST-14391,PROD-71043,10,489.25
2022-11-13,CUST-43156,PROD-81210,78,434.82
2022-11-24,CUST-83943,PROD-53650,41,402.91
2022-02-26,CUST-57917,PROD-11853,67,277.58
2022-08-19,CUST-60589,PROD-66123,72,218.27
2022-02-13,CUST-96348,PROD-58244,60,378.83
2022-03-08,CUST-83378,PROD-18920,30,116.17
2023-03-09,CUST-79755,PROD-25290,31,359.53
2022-10-16,CUST-36214,PROD-49420,32,460.87
2022-07-14,CUST-49635,PROD-30094,41,414.2
2022-12-21,CUST-60672,PROD-81848,46,201.37
2023-01-10,CUST-57891,PROD-41941,96,375.8
2023-04-26,CUST-16352,PROD-81057,59,390.17
2022-05-30,CUST-97568,PROD-67126,57,152.59
2023-04-20,CUST-70976,PROD-69451,25,16.62
2022-06-28,CUST-22922,PROD-45121,22,125.69
2022-04-23,CUST-65506,PROD-62870,50,214.85
2022-06-05,CUST-33806,PROD-86359,87,481.46
2022-10-09,CUST-26414,PROD-38141,44,324.22
2023-03-25,CUST-49701,PROD-88300,81,92.37
2022-01-28,CUST-37925,PROD-37202,27,384.15
2022-12-12,CUST-77159,PROD-26326,46,453.48
2022-09-25,CUST-97374,PROD-84650,25,439.57
2022-03-22,CUST-47676,PROD-95971,44,66.5
2023-04-07,CUST-73473,PROD-22696,3,436.32
2022-05-24,CUST-47678,PROD-90429,74,99.66
2022-01-24,CUST-21340,PROD-10080,16,460.59
2022-11-25,CUST-77070,PROD-85711,84,181.71
2022-09-10,CUST-56785,PROD-21504,59,74.2
2022-06-15,CUST-99336,PROD-40050,45,401.89
2022-06-26,CUST-90411,PROD-93891,11,36.16
2022-05-11,CUST-49277,PROD-49785,70,371.73
2022-03-16,CUST-74049,PROD-35451,14,497.7
2022-02-12,CUST-64216,PROD-13882,67,489.05
2022-08-22,CUST-57781,PROD-62421,56,357.44
2022-05-10,CUST-10263,PROD-92879,78,73.55
2023-03-20,CUST-52975,PROD-10007,4,75.75
2023-03-21,CUST-28648,PROD-16717,35,372.56
2022-11-18,CUST-11326,PROD-11765,57,89.6
2022-03-13,CUST-85022,PROD-99547,89,283.45
2022-02-04,CUST-80647,PROD-22275,7,125.39
2022-07-27,CUST-55767,PROD-66568,91,406.95
2023-01-13,CUST-93620,PROD-69655,83,329.58
2022-02-22,CUST-57074,PROD-14126,57,21.89
2022-01-04,CUST-14287,PROD-47893,76,239.62
2022-10-06,CUST-20065,PROD-98343,46,232.37
2022-06-16,CUST-80029,PROD-93112,24,92.46
2022-11-06,CUST-96759,PROD-22314,81,221.05
2022-09-16,CUST-59002,PROD-50810,83,263.24
2022-02-20,CUST-31990,PROD-36851,71,320.76
2023-03-14,CUST-83364,PROD-27921,97,16.97
2023-03-23,CUST-56744,PROD-91861,77,282.92
2022-06-28,CUST-66735,PROD-87347,59,226.87
2022-10-09,CUST-55588,PROD-68196,45,331.09
2023-02-12,CUST-95181,PROD-92400,96,194.18
2023-03-24,CUST-50249,PROD-62546,71,472.42
2023-04-03,CUST-28627,PROD-85188,49,22.07
2022-04-12,CUST-29540,PROD-71323,16,304.43
2022-01-23,CUST-56585,PROD-68486,79,67.87
2022-01-04,CUST-32305,PROD-96773,37,440.19
2022-05-16,CUST-53542,PROD-60130,49,206.62
2023-04-26,CUST-24735,PROD-12541,44,179.91
2023-04-03,CUST-94298,PROD-34629,45,268.3
2022-12-19,CUST-10687,PROD-19194,33,373.44
2022-12-15,CUST-56305,PROD-32638,42,445.59
2022-07-19,CUST-92300,PROD-10623,20,346.57
2023-04-13,CUST-66032,PROD-64145,51,396.31
2022-03-29,CUST-49063,PROD-19317,58,51.89
2023-02-26,CUST-26283,PROD-18722,48,204.59
2022-06-25,CUST-38243,PROD-15447,39,155.97
2022-07-19,CUST-12610,PROD-97803,68,284.28
2022-04-13,CUST-30835,PROD-60385,90,153.9
2022-06-27,CUST-98579,PROD-94130,36,191.73
2022-05-10,CUST-50839,PROD-32676,51,249.21
2022-01-02,CUST-25639,PROD-37380,89,155.29
2022-02-03,CUST-44088,PROD-25180,98,389.88
2022-03-19,CUST-69277,PROD-42132,4,438.3
2022-10-16,CUST-99334,PROD-99815,54,442.15
2022-04-04,CUST-26647,PROD-33896,73,82.55
2023-02-05,CUST-13962,PROD-79493,87,356.59
2022-10-06,CUST-34502,PROD-11364,56,138.2
2022-06-04,CUST-58587,PROD-66963,72,457.13
2022-10-04,CUST-95227,PROD-28130,29,340.7
2022-07-08,CUST-50783,PROD-56123,31,497.96
2022-07-17,CUST-74462,PROD-67481,2,88.07
2022-01-08,CUST-87971,PROD-38779,76,447.43
2022-03-11,CUST-68075,PROD-61431,51,89.46
2022-12-09,CUST-50310,PROD-67560,27,390.54
2023-01-02,CUST-79377,PROD-94955,53,303.61
2022-03-18,CUST-16768,PROD-31982,38,240.07
2022-09-09,CUST-60032,PROD-57820,92,321.43
2022-09-01,CUST-71452,PROD-76180,14,221.36
2022-08-30,CUST-33782,PROD-74789,33,8.6
2022-09-23,CUST-73533,PROD-82163,8,115.66
2022-05-04,CUST-98403,PROD-43622,86,100.12
2022-02-03,CUST-24200,PROD-39712,35,144.07
2022-03-28,CUST-22732,PROD-79871,18,32.56
2022-03-24,CUST-30600,PROD-83132,92,340.38
2022-04-20,CUST-30458,PROD-62902,12,120.45
2022-12-10,CUST-33902,PROD-31132,40,49.28
2022-03-25,CUST-18302,PROD-95195,32,350.88
2023-04-15,CUST-98663,PROD-90830,80,164.02
2022-01-13,CUST-77876,PROD-82753,19,261.46
2022-09-16,CUST-30996,PROD-46528,9,429.69
2023-01-31,CUST-17144,PROD-78338,20,290.62
2022-06-23,CUST-44325,PROD-79796,22,34.47
2022-11-19,CUST-54162,PROD-74407,28,302.41
2023-02-19,CUST-17569,PROD-10494,12,428.05
2022-06-24,CUST-41839,PROD-14140,22,24.54
2022-12-28,CUST-66514,PROD-88298,4,122.11
2023-02-25,CUST-31541,PROD-36387,47,386.68
2023-04-24,CUST-77961,PROD-31265,11,291.08
2022-10-28,CUST-43027,PROD-30722,84,445.32
2022-09-08,CUST-14157,PROD-28789,5,63.05
2023-03-13,CUST-78384,PROD-99988,5,247.14
2022-12-16,CUST-58119,PROD-54513,30,109.43
2022-07-19,CUST-69857,PROD-24092,95,310.0
2022-06-05,CUST-48105,PROD-12076,75,179.74
2022-10-21,CUST-42032,PROD-61451,88,158.36
2023-04-18,CUST-15192,PROD-43421,22,113.2
2022-08-10,CUST-34372,PROD-75120,11,156.81
2022-08-24,CUST-82271,PROD-87203,15,321.94
2022-12-02,CUST-88848,PROD-65620,70,401.45
2023-04-24,CUST-40759,PROD-77869,5,278.4
2022-10-14,CUST-70101,PROD-93997,30,120.35
2022-05-09,CUST-32748,PROD-28127,77,200.2
2023-02-14,CUST-27786,PROD-46415,88,239.19
2022-08-16,CUST-26343,PROD-43169,95,448.4
2023-03-19,CUST-60083,PROD-19291,92,489.3
2022-01-18,CUST-36775,PROD-26552,32,437.24
2022-11-21,CUST-46398,PROD-37739,79,66.14
2022-03-18,CUST-35878,PROD-38548,54,195.23
2022-01-14,CUST-14142,PROD-51365,50,35.24
2023-02-01,CUST-94024,PROD-82727,63,185.55
2023-04-09,CUST-95802,PROD-27192,25,150.44
2022-09-18,CUST-37270,PROD-44365,29,225.62
2022-01-17,CUST-19939,PROD-74239,84,108.38
2022-11-03,CUST-89275,PROD-69360,25,187.05
2022-07-09,CUST-84107,PROD-97482,41,105.91
2022-05-07,CUST-78315,PROD-15083,59,445.0
2023-04-18,CUST-57830,PROD-47021,80,121.31
2022-09-04,CUST-72268,PROD-34592,85,163.96
2022-11-03,CUST-60677,PROD-43032,35,392.77
2022-11-15,CUST-14780,PROD-45896,77,316.63
2022-08-25,CUST-35937,PROD-75828,37,40.07
2022-07-16,CUST-84807,PROD-19294,12,35.06
2022-11-05,CUST-23249,PROD-89750,75,462.15
2022-03-28,CUST-43979,PROD-31642,74,117.18
2023-01-08,CUST-69598,PROD-82792,31,159.9
2022-11-26,CUST-14180,PROD-34319,23,333.16
2022-06-19,CUST-23731,PROD-68792,41,126.03
2022-04-05,CUST-40113,PROD-41756,19,222.96
2022-11-04,CUST-20526,PROD-21317,48,14.69
2022-03-15,CUST-23198,PROD-39919,69,368.24
2023-02-02,CUST-39274,PROD-95628,26,483.82
2022-11-03,CUST-16487,PROD-20530,9,408.78
2022-07-25,CUST-68910,PROD-66666,87,2.99
2022-05-02,CUST-45486,PROD-39253,72,293.67
2023-02-14,CUST-17094,PROD-87706,97,477.71
2022-06-04,CUST-98815,PROD-47419,98,314.96
2023-01-11,CUST-44650,PROD-96626,75,247.5
2022-12-11,CUST-37154,PROD-95102,68,99.48
2022-01-12,CUST-30269,PROD-78661,35,412.01
2022-06-18,CUST-51066,PROD-29474,5,370.33
2022-02-28,CUST-97211,PROD-32754,82,122.96
2022-02-04,CUST-44539,PROD-98466,40,125.49
2022-07-03,CUST-21809,PROD-96345,22,313.89
2022-08-02,CUST-86155,PROD-39166,86,289.78
2023-02-20,CUST-59094,PROD-20803,31,100.57
2022-04-08,CUST-39816,PROD-66144,69,378.27
2023-01-05,CUST-46939,PROD-50295,3,118.19
2022-12-16,CUST-81794,PROD-50399,38,339.82
2022-09-12,CUST-27296,PROD-71075,12,1.88
2022-09-14,CUST-87344,PROD-48202,23,227.67
2022-06-11,CUST-18767,PROD-13980,95,397.57
2022-12-08,CUST-65076,PROD-37729,28,423.83
2022-01-09,CUST-39921,PROD-42481,7,239.2
2023-01-31,CUST-65687,PROD-49063,22,290.71
2022-11-17,CUST-71405,PROD-96087,39,195.69
2022-12-15,CUST-22992,PROD-18794,97,405.48
2022-12-16,CUST-34423,PROD-64426,1,397.17
2022-12-06,CUST-30640,PROD-64346,77,179.66
2022-03-21,CUST-73965,PROD-82725,27,206.45
2023-01-09,CUST-97993,PROD-12531,80,213.17
2022-05-19,CUST-34156,PROD-28354,87,219.13
2022-02-19,CUST-10809,PROD-39599,22,71.84
2023-03-08,CUST-47562,PROD-36895,84,370.31
2022-03-22,CUST-19457,PROD-92649,79,25.92
2022-02-17,CUST-26084,PROD-55633,38,368.13
2023-02-16,CUST-94875,PROD-32250,66,85.12
2022-08-13,CUST-63852,PROD-16329,2,315.65
2023-03-24,CUST-89462,PROD-19962,74,248.13
2022-05-03,CUST-62895,PROD-68750,64,434.68
2022-08-05,CUST-35677,PROD-74173,93,49.99
2022-05-24,CUST-23963,PROD-83923,51,479.22
2022-03-30,CUST-29899,PROD-97137,4,358.84
2022-10-13,CUST-23173,PROD-65515,70,203.75
2023-02-20,CUST-26630,PROD-95866,64,486.72
2022-02-05,CUST-54879,PROD-52784,61,253.06
2023-02-09,CUST-49170,PROD-29844,71,260.23
2022-03-01,CUST-92568,PROD-40586,81,412.12
2022-09-08,CUST-27710,PROD-57886,65,290.38
2022-01-17,CUST-91388,PROD-69770,1,165.8
2022-11-30,CUST-51934,PROD-65129,95,334.22
2023-02-09,CUST-39958,PROD-42665,25,271.48
2022-05-29,CUST-81794,PROD-88772,74,303.74
2023-02-07,CUST-43657,PROD-23938,45,7.55
2022-11-13,CUST-88686,PROD-77061,12,282.17
2023-01-11,CUST-27595,PROD-13570,29,142.44
2022-02-24,CUST-29155,PROD-10425,91,469.9
2022-09-15,CUST-39002,PROD-96788,71,231.12
2022-02-21,CUST-82226,PROD-25731,2,368.54
2022-11-26,CUST-84130,PROD-34872,27,5.91
2022-01-05,CUST-70208,PROD-98967,16,323.18
2022-11-16,CUST-46377,PROD-35476,2,252.36
2023-03-05,CUST-11065,PROD-79084,72,284.08
2022-08-05,CUST-66227,PROD-30375,61,274.1
2022-09-02,CUST-78578,PROD-12372,89,417.03
2022-09-23,CUST-64326,PROD-61899,6,494.86
2022-11-11,CUST-63346,PROD-40058,59,319.1
2022-01-30,CUST-32355,PROD-62150,73,89.06
2022-02-14,CUST-40180,PROD-88442,10,137.27
2022-04-26,CUST-26691,PROD-37126,57,250.95
2022-06-15,CUST-12031,PROD-76164,35,210.94
2022-08-07,CUST-58633,PROD-11981,68,279.38
2023-04-15,CUST-36827,PROD-36760,75,69.69
2023-04-05,CUST-63193,PROD-84526,79,54.61
2022-11-28,CUST-18291,PROD-40858,81,41.02
2022-01-03,CUST-30032,PROD-76816,87,406.91
2022-01-28,CUST-28524,PROD-55871,23,216.04
2023-03-11,CUST-50964,PROD-66862,97,268.21
2022-06-17,CUST-28902,PROD-10654,58,17.51
2023-03-26,CUST-80714,PROD-26029,98,351.16
2022-04-12,CUST-47547,PROD-22166,98,499.63
2023-04-26,CUST-52174,PROD-38434,60,300.94
2022-01-23,CUST-50554,PROD-82278,8,418.79
2023-03-15,CUST-19276,PROD-40142,17,49.17
2022-02-20,CUST-54649,PROD-29113,50,180.72
2023-01-18,CUST-13091,PROD-66540,12,227.75
2023-04-15,CUST-70820,PROD-36701,22,431.09
2022-06-16,CUST-77894,PROD-61186,84,469.43
2023-04-28,CUST-98299,PROD-60989,22,43.27
2022-05-20,CUST-44054,PROD-28977,8,346.34
2022-03-22,CUST-30131,PROD-92086,21,228.91
2023-02-12,CUST-77569,PROD-64960,2,381.78
2022-08-11,CUST-31832,PROD-95919,80,25.73
2022-03-07,CUST-36086,PROD-14202,90,59.73
2023-04-25,CUST-56995,PROD-65107,59,84.19
2022-02-27,CUST-70970,PROD-72320,28,416.31
2022-02-23,CUST-92898,PROD-28821,56,449.76
2022-11-21,CUST-50097,PROD-39203,9,325.94
2023-02-22,CUST-60605,PROD-94144,40,475.83
2022-09-25,CUST-34088,PROD-76679,7,441.02
2022-08-24,CUST-22637,PROD-72598,98,331.55
2023-02-14,CUST-38941,PROD-59994,86,31.8
2023-04-04,CUST-65762,PROD-29966,97,170.11
2023-01-21,CUST-99128,PROD-13038,86,14.74
2022-07-12,CUST-53845,PROD-57470,8,364.3
2022-07-22,CUST-81157,PROD-69801,39,445.2
2022-11-09,CUST-98556,PROD-39154,36,370.59
2023-03-14,CUST-86113,PROD-17248,37,399.89
2022-04-30,CUST-58552,PROD-76883,79,231.08
2022-11-17,CUST-75855,PROD-17580,66,238.48
2022-08-31,CUST-96061,PROD-85757,2,328.48
2022-02-22,CUST-45792,PROD-46599,91,314.7
2022-04-20,CUST-51400,PROD-43764,84,70.79
2023-01-19,CUST-25952,PROD-86547,50,240.14
2022-06-30,CUST-21828,PROD-40861,58,453.69
2023-03-24,CUST-89203,PROD-21191,36,485.19
2023-01-31,CUST-62927,PROD-85321,14,338.39
2022-05-02,CUST-94455,PROD-12212,25,32.33
2022-11-27,CUST-83162,PROD-14844,9,385.17
2022-06-24,CUST-66291,PROD-92647,39,226.92
2022-11-12,CUST-50802,PROD-79365,62,92.35
2022-02-28,CUST-69386,PROD-61913,35,271.57
2022-04-10,CUST-96072,PROD-39022,66,264.44
2022-06-06,CUST-87796,PROD-49975,30,482.04
2023-04-13,CUST-83227,PROD-79177,29,369.58
2022-04-13,CUST-55846,PROD-25375,71,55.13
2022-07-14,CUST-44801,PROD-75977,8,182.92
2022-09-24,CUST-79104,PROD-82562,9,99.85
2022-11-01,CUST-21103,PROD-28083,52,366.28
2022-09-11,CUST-47021,PROD-25472,38,204.67
2023-01-19,CUST-20137,PROD-92794,9,63.7
2022-10-18,CUST-52382,PROD-39254,54,180.44
2022-04-26,CUST-97527,PROD-52207,47,224.94
2022-11-05,CUST-91155,PROD-67893,20,285.41
2022-06-24,CUST-34723,PROD-42684,76,314.9
2022-08-13,CUST-86501,PROD-95106,83,366.19
2022-01-19,CUST-83305,PROD-32654,56,432.25
2023-02-05,CUST-99977,PROD-42576,5,14.56
2022-12-16,CUST-78344,PROD-75203,53,165.55
2022-02-18,CUST-63821,PROD-80685,82,272.37
2023-01-12,CUST-25144,PROD-22322,52,447.13
2022-04-27,CUST-13533,PROD-10993,63,188.77
2022-11-29,CUST-81813,PROD-57464,58,287.34
2022-07-30,CUST-44229,PROD-75355,44,316.38
2022-10-31,CUST-31746,PROD-76970,91,158.97
2022-10-04,CUST-35967,PROD-32871,90,385.02
2022-01-29,CUST-99555,PROD-14765,58,51.03
2022-02-15,CUST-14581,PROD-38857,73,394.71
2022-04-29,CUST-33009,PROD-94576,96,232.25
2022-05-07,CUST-31295,PROD-29003,34,190.02
2022-08-17,CUST-61025,PROD-66277,98,126.21
2022-09-14,CUST-60404,PROD-27067,82,494.29
2022-03-19,CUST-41085,PROD-25876,81,142.28
2022-01-03,CUST-30025,PROD-59006,73,341.43
2022-02-27,CUST-19756,PROD-36395,32,148.3
2022-02-08,CUST-40360,PROD-42503,14,322.13
2023-03-15,CUST-91219,PROD-80706,5,228.55
2023-04-19,CUST-69584,PROD-53285,67,361.66
2022-05-21,CUST-80490,PROD-31038,91,487.89
2022-02-16,CUST-45354,PROD-50087,46,113.22
2022-08-09,CUST-44123,PROD-88443,34,23.4
2022-02-11,CUST-51309,PROD-69523,38,344.77
2022-01-12,CUST-59158,PROD-81249,6,320.82
2022-01-20,CUST-16645,PROD-53903,75,370.26
2022-08-23,CUST-33883,PROD-39509,63,391.65
2022-03-03,CUST-84812,PROD-45398,68,138.93
2023-01-08,CUST-70724,PROD-34149,54,161.85
2023-03-29,CUST-96162,PROD-65473,55,24.72
2023-01-21,CUST-87137,PROD-75289,83,166.98
2022-12-15,CUST-62460,PROD-27247,76,474.08
2022-08-29,CUST-98094,PROD-13824,84,424.97
2022-11-29,CUST-44634,PROD-88948,30,281.74
2022-12-04,CUST-44521,PROD-65836,57,254.07
2023-01-10,CUST-63423,PROD-99714,94,177.23
2022-06-06,CUST-71198,PROD-58412,6,295.3
2022-01-21,CUST-98617,PROD-18706,26,214.72
2022-05-11,CUST-48284,PROD-31529,54,464.36
2022-10-15,CUST-91660,PROD-42834,10,139.21
2022-01-12,CUST-25746,PROD-75365,38,169.65
2022-07-17,CUST-69756,PROD-76252,25,160.25
2022-12-28,CUST-50940,PROD-62050,37,368.16
2023-03-04,CUST-97483,PROD-76909,7,410.45
2022-08-02,CUST-10706,PROD-44994,63,55.13
2022-12-31,CUST-46722,PROD-88537,4,380.88
2023-03-28,CUST-18155,PROD-41415,37,57.66
2022-04-27,CUST-90359,PROD-25850,82,459.99
2022-01-16,CUST-13769,PROD-96370,27,99.71
2022-07-18,CUST-12212,PROD-97521,28,452.91
2023-02-17,CUST-63916,PROD-89404,18,323.22
2022-08-25,CUST-33976,PROD-32055,43,125.4
2022-03-04,CUST-58039,PROD-85113,98,411.38
2023-03-29,CUST-60456,PROD-41319,13,412.69
2022-08-08,CUST-87284,PROD-69733,55,49.65
2023-04-16,CUST-22404,PROD-35903,55,346.45
2023-04-20,CUST-36875,PROD-28477,7,39.57
2023-01-30,CUST-88112,PROD-81647,33,266.95
2022-08-25,CUST-53371,PROD-74875,67,66.22
2022-08-17,CUST-56267,PROD-74902,55,206.98
2023-03-10,CUST-85671,PROD-38462,78,153.79
2022-08-22,CUST-16069,PROD-12103,35,352.56
2022-08-03,CUST-51236,PROD-55171,13,405.4
2022-03-31,CUST-61436,PROD-48466,28,365.96
2022-09-29,CUST-35873,PROD-15278,10,128.89
2022-12-04,CUST-96482,PROD-79801,79,49.9
2022-02-20,CUST-49811,PROD-40678,94,94.96
2022-02-27,CUST-44547,PROD-72338,62,181.28
2022-08-27,CUST-45445,PROD-83388,23,235.7
2022-11-03,CUST-63821,PROD-39288,30,464.87
2023-03-16,CUST-89036,PROD-35319,92,300.35
2023-04-06,CUST-85901,PROD-12160,59,187.53
2023-04-26,CUST-61842,PROD-55611,59,275.72
2022-11-29,CUST-46049,PROD-22000,79,43.8
2022-01-28,CUST-67785,PROD-19739,55,70.84
2022-12-20,CUST-42274,PROD-85237,95,155.26
2022-12-14,CUST-49431,PROD-63910,44,483.87
2022-05-08,CUST-34824,PROD-47116,4,476.67
2023-03-09,CUST-27599,PROD-24081,57,248.85
2022-08-13,CUST-56843,PROD-12695,6,309.59
2022-07-22,CUST-91529,PROD-33955,51,113.08
2023-03-25,CUST-51863,PROD-22697,20,59.37
2022-02-13,CUST-28356,PROD-10711,97,231.9
2022-12-01,CUST-56172,PROD-46255,25,150.5
2023-02-18,CUST-70273,PROD-25697,99,491.69
2022-09-13,CUST-48308,PROD-42496,70,405.6
2022-02-14,CUST-41420,PROD-61410,69,54.42
2023-02-09,CUST-93340,PROD-58919,87,148.97
2023-04-13,CUST-24478,PROD-83922,59,20.11
2022-05-10,CUST-46578,PROD-46203,78,497.69
2022-10-02,CUST-99260,PROD-27363,97,406.09
2022-07-13,CUST-96448,PROD-85720,8,154.28
2022-12-12,CUST-21316,PROD-48187,89,203.85
2022-03-31,CUST-99635,PROD-36416,31,59.08
2022-05-06,CUST-92140,PROD-28160,42,40.43
2022-01-12,CUST-85064,PROD-97240,56,19.1
2022-02-19,CUST-54175,PROD-50993,39,479.98
2022-10-22,CUST-74731,PROD-36503,25,260.92
2022-10-09,CUST-27940,PROD-24193,55,8.14
2022-04-30,CUST-21956,PROD-66989,83,335.3
2022-12-04,CUST-16487,PROD-48276,15,496.07
2022-04-26,CUST-73087,PROD-64486,55,490.91
2022-03-14,CUST-38433,PROD-54459,59,167.8
2022-02-14,CUST-47116,PROD-63912,97,6.17
2022-01-04,CUST-91658,PROD-25177,54,17.34
2023-04-22,CUST-93690,PROD-40085,56,259.08
2022-06-20,CUST-65343,PROD-63354,86,468.21
2023-03-26,CUST-81690,PROD-80454,90,161.61
2022-04-07,CUST-94796,PROD-91210,3,151.44
2022-06-29,CUST-54822,PROD-59753,43,7.58
2022-12-19,CUST-68021,PROD-23108,35,312.01
2022-12-23,CUST-35312,PROD-76746,33,139.97
2022-11-16,CUST-68482,PROD-41649,78,415.35
2022-05-27,CUST-26091,PROD-42812,99,492.21
2023-04-06,CUST-70384,PROD-21769,56,178.32
2023-01-13,CUST-58727,PROD-40387,41,202.05
2022-03-16,CUST-11986,PROD-29150,58,319.15
2023-01-14,CUST-68825,PROD-71022,63,172.14
2023-04-07,CUST-30475,PROD-36474,87,338.94
2022-06-22,CUST-47885,PROD-10621,53,23.64
2022-12-12,CUST-11170,PROD-78130,26,338.44
2022-09-20,CUST-87806,PROD-92134,97,319.95
2023-01-11,CUST-91988,PROD-44916,3,244.95
2023-01-18,CUST-91966,PROD-81205,71,258.82
2022-05-05,CUST-84846,PROD-57793,38,376.33
2022-02-07,CUST-92478,PROD-58501,98,208.33
2022-08-19,CUST-19610,PROD-26073,15,23.41
2023-04-08,CUST-28571,PROD-71807,84,320.37
2022-06-17,CUST-57190,PROD-62806,17,468.83
2022-04-19,CUST-38751,PROD-81396,44,386.96
2022-12-19,CUST-94887,PROD-74880,39,60.58
2023-02-09,CUST-39951,PROD-65532,93,135.47
2022-04-11,CUST-82324,PROD-91005,27,463.58
2023-01-08,CUST-12376,PROD-20956,23,206.47
2022-09-17,CUST-13945,PROD-56302,54,393.94
2023-02-26,CUST-45537,PROD-11525,84,222.06
2022-05-06,CUST-70989,PROD-91429,46,261.0
2023-03-14,CUST-46699,PROD-18015,14,398.31
2022-10-28,CUST-40254,PROD-85710,26,272.13
2023-03-28,CUST-14686,PROD-51769,95,101.92
2022-10-21,CUST-51126,PROD-50982,66,164.11
2022-08-18,CUST-94503,PROD-47665,51,44.62
2022-03-23,CUST-86710,PROD-50802,94,321.21
2022-09-21,CUST-17465,PROD-10703,92,283.75
2022-10-17,CUST-39392,PROD-24756,38,371.17
2022-03-22,CUST-13048,PROD-19836,17,425.31
2022-02-17,CUST-73236,PROD-38786,4,20.94
2023-04-06,CUST-43553,PROD-13572,11,467.64
2022-07-20,CUST-78061,PROD-15623,88,377.51
2022-06-03,CUST-74451,PROD-56537,9,99.57
2022-10-29,CUST-57278,PROD-11745,58,477.87
2022-05-30,CUST-88832,PROD-94718,64,434.15
2022-10-15,CUST-25935,PROD-82021,93,203.59
2022-05-10,CUST-27251,PROD-72617,88,246.34
2022-04-15,CUST-53086,PROD-42086,13,221.4
2022-03-27,CUST-92379,PROD-15645,36,106.53
2022-01-18,CUST-43493,PROD-45119,69,266.64
2022-09-13,CUST-16054,PROD-29702,14,450.06
2022-06-17,CUST-21399,PROD-91085,80,35.3
2022-04-26,CUST-42501,PROD-43363,81,4.4
2022-04-18,CUST-19131,PROD-70766,80,494.71
2022-01-10,CUST-15993,PROD-16974,46,462.72
2023-02-07,CUST-91888,PROD-42167,56,76.48
2022-02-17,CUST-26782,PROD-26649,47,312.29
2022-07-02,CUST-94737,PROD-77277,26,423.4
2022-03-29,CUST-89126,PROD-82648,60,85.75
2022-07-12,CUST-50760,PROD-92928,24,336.66
2023-01-24,CUST-47868,PROD-88606,99,80.38
2022-09-01,CUST-86404,PROD-33621,51,403.19
2022-04-23,CUST-30237,PROD-91102,29,489.37
2023-04-10,CUST-58622,PROD-95626,85,392.54
2022-12-09,CUST-47456,PROD-74657,76,240.57
2023-02-23,CUST-47733,PROD-63640,22,85.24
2022-03-22,CUST-70930,PROD-78691,43,281.62
2022-10-19,CUST-94857,PROD-29655,65,363.18
2023-02-21,CUST-13440,PROD-58418,86,385.65
2022-08-25,CUST-60938,PROD-46919,28,78.74
2023-01-10,CUST-27243,PROD-26362,49,472.37
2022-04-26,CUST-95206,PROD-67957,50,44.78
2022-03-06,CUST-61144,PROD-31577,42,112.45
2023-03-21,CUST-66912,PROD-92845,43,9.45
2023-02-07,CUST-84078,PROD-37835,59,422.03
2022-05-03,CUST-24447,PROD-56855,33,164.32
2022-11-27,CUST-50336,PROD-41322,68,275.4
2022-10-26,CUST-90784,PROD-40413,88,420.8
2023-03-21,CUST-41966,PROD-48085,41,317.21
2022-05-30,CUST-51198,PROD-83981,13,460.92
2022-04-21,CUST-30788,PROD-86640,59,76.83
2022-11-05,CUST-69613,PROD-77383,39,273.94
2022-04-21,CUST-27175,PROD-46168,6,295.44
2023-04-10,CUST-50638,PROD-76686,58,428.22
2022-08-12,CUST-88532,PROD-59411,85,475.58
2022-08-27,CUST-73576,PROD-16531,6,399.59
2022-09-06,CUST-53107,PROD-48550,62,283.74
2023-03-04,CUST-41066,PROD-16033,11,371.18
2022-05-22,CUST-54932,PROD-17258,77,315.07
2023-03-09,CUST-42986,PROD-86352,36,89.15
2022-03-25,CUST-26259,PROD-46837,34,93.29
2023-01-09,CUST-32693,PROD-91580,5,111.63
2023-03-26,CUST-57733,PROD-37157,77,430.52
2022-04-15,CUST-88905,PROD-75878,53,458.91
2023-03-18,CUST-69606,PROD-84250,69,375.26
2022-12-13,CUST-57064,PROD-28031,31,389.13
2023-01-11,CUST-52876,PROD-62621,94,113.97
2022-06-03,CUST-63473,PROD-27433,97,238.75
